ts,x,y,z
2025-09-28T05:21:05.657000Z,1.587,1.16,0.061
2025-09-28T05:21:05.996000Z,-0.305,0.793,-0.488
2025-09-28T05:21:06.004000Z,-0.305,0.793,-0.488
2025-09-28T05:21:06.655000Z,-0.427,0.793,-0.549
2025-09-28T05:21:07.092000Z,-0.366,0.793,-0.427
2025-09-28T05:21:07.093000Z,-0.366,0.793,-0.427
2025-09-28T05:21:07.487000Z,-0.122,0.854,-0.244
2025-09-28T05:21:07.893000Z,-0.061,0.854,-0.244
2025-09-28T05:21:08.402000Z,-0.61,0.732,-0.732
2025-09-28T05:21:08.935000Z,2.197,0.793,-0.671
2025-09-28T05:21:09.472000Z,0.427,0.916,-0.061
2025-09-28T05:21:09.783000Z,-0.549,0.793,-0.183
2025-09-28T05:21:09.791000Z,-0.549,0.793,-0.183
2025-09-28T05:21:10.153000Z,0.427,0.916,-0.244
2025-09-28T05:21:10.154000Z,0.427,0.916,-0.244
2025-09-28T05:21:11.153000Z,-0.061,0.854,-0.366
2025-09-28T05:21:11.155000Z,-0.061,0.854,-0.366
2025-09-28T05:21:11.479000Z,-0.305,0.854,-0.366
2025-09-28T05:21:11.480000Z,-0.305,0.854,-0.366
2025-09-28T05:21:12.249000Z,-0.549,0.793,-0.488
2025-09-28T05:21:12.575000Z,-0.427,0.854,-0.305
2025-09-28T05:21:12.878000Z,-0.549,0.854,-0.488
2025-09-28T05:21:12.887000Z,-0.549,0.854,-0.488
2025-09-28T05:21:13.244000Z,-0.305,0.854,-0.366
2025-09-28T05:21:14.325000Z,-0.244,0.854,-0.366
2025-09-28T05:21:14.671000Z,-0.366,0.793,-0.427
2025-09-28T05:21:15.021000Z,-0.183,0.854,-0.305
2025-09-28T05:21:15.349000Z,-0.122,0.854,-0.366
2025-09-28T05:21:15.356000Z,-0.122,0.854,-0.366
2025-09-28T05:21:16.285000Z,0.183,0.916,-0.183
2025-09-28T05:21:16.591000Z,-0.671,0.793,-0.427
2025-09-28T05:21:16.608000Z,-0.671,0.793,-0.427
2025-09-28T05:21:17.103000Z,-0.244,0.854,-0.427
2025-09-28T05:21:17.104000Z,-0.244,0.854,-0.427
2025-09-28T05:21:17.520000Z,-0.244,0.854,-0.427
2025-09-28T05:21:17.523000Z,-0.244,0.854,-0.427
2025-09-28T05:21:17.926000Z,-0.488,0.793,-0.488
2025-09-28T05:21:18.383000Z,-0.183,0.854,-0.366
2025-09-28T05:21:19.098000Z,-0.183,0.854,-0.305
2025-09-28T05:21:19.099000Z,-0.183,0.854,-0.305
2025-09-28T05:21:19.712000Z,-0.366,0.854,-0.427
2025-09-28T05:21:20.162000Z,-0.244,0.854,-0.366
2025-09-28T05:21:20.571000Z,0.488,0.916,-0.244
2025-09-28T05:21:20.574000Z,0.488,0.916,-0.244
2025-09-28T05:21:20.988000Z,-0.122,0.854,-0.366
2025-09-28T05:21:20.990000Z,-0.122,0.854,-0.366
2025-09-28T05:21:21.394000Z,-0.427,0.916,-0.366
2025-09-28T05:21:21.870000Z,-1.221,0.854,-0.732
2025-09-28T05:21:22.454000Z,0.427,0.977,-0.122
2025-09-28T05:21:22.455000Z,0.427,0.977,-0.122
2025-09-28T05:21:22.844000Z,0.793,0.671,-0.61
2025-09-28T05:21:23.914000Z,-1.221,0.854,-0.671
2025-09-28T05:21:24.241000Z,-3.052,0.488,-1.038
2025-09-28T05:21:24.246000Z,-3.052,0.488,-1.038
2025-09-28T05:21:24.586000Z,0.366,0.854,-0.305
2025-09-28T05:21:25.015000Z,1.526,0.977,0.061
2025-09-28T05:21:25.016000Z,1.526,0.977,0.061
2025-09-28T05:21:25.502000Z,-1.221,0.793,-0.488
2025-09-28T05:21:25.956000Z,-0.732,0.793,-0.427
2025-09-28T05:21:26.452000Z,0.488,0.916,0.061
2025-09-28T05:21:26.935000Z,1.099,1.099,0.427
2025-09-28T05:21:26.941000Z,1.099,1.099,0.427
2025-09-28T05:21:27.579000Z,0.366,0.793,-0.122
2025-09-28T05:21:27.963000Z,0.366,0.793,-0.61
2025-09-28T05:21:28.424000Z,4.089,1.282,1.038
2025-09-28T05:21:28.977000Z,-0.488,0.977,-0.061
2025-09-28T05:21:28.986000Z,-0.488,0.977,-0.061
2025-09-28T05:21:29.389000Z,-1.282,0.732,-0.549
2025-09-28T05:21:30.465000Z,-2.136,0.671,-0.854
2025-09-28T05:21:30.467000Z,-2.136,0.671,-0.854
2025-09-28T05:21:31.033000Z,1.221,0.916,-0.122
2025-09-28T05:21:31.034000Z,1.221,0.916,-0.122
2025-09-28T05:21:31.488000Z,0.366,0.854,0.183
2025-09-28T05:21:31.807000Z,-0.427,0.793,-0.61
2025-09-28T05:21:32.117000Z,-0.366,0.793,-0.488
2025-09-28T05:21:32.126000Z,-0.366,0.793,-0.488
2025-09-28T05:21:32.620000Z,-0.793,0.854,-0.366
2025-09-28T05:21:33.143000Z,-0.305,0.854,-0.122
2025-09-28T05:21:33.814000Z,2.197,0.916,-0.244
2025-09-28T05:21:33.824000Z,2.197,0.916,-0.244
2025-09-28T05:21:34.303000Z,-1.343,0.671,-0.732
2025-09-28T05:21:34.879000Z,-0.977,0.671,-0.671
2025-09-28T05:21:35.323000Z,-0.549,0.977,-0.244
2025-09-28T05:21:35.325000Z,-0.549,0.977,-0.244
2025-09-28T05:21:35.792000Z,0.061,0.916,-0.244
2025-09-28T05:21:36.214000Z,-1.953,0.671,-0.427
2025-09-28T05:21:36.785000Z,-1.648,0.671,-0.793
2025-09-28T05:21:36.810000Z,-1.648,0.671,-0.793
2025-09-28T05:21:37.176000Z,-0.061,0.793,-0.732
2025-09-28T05:21:37.177000Z,-0.061,0.793,-0.732
2025-09-28T05:21:37.582000Z,-1.038,0.854,-0.488
2025-09-28T05:21:38.010000Z,-1.709,0.793,-0.549
2025-09-28T05:21:39.023000Z,-0.366,0.854,-0.305
2025-09-28T05:21:39.406000Z,-0.305,0.732,-0.732
2025-09-28T05:21:40.057000Z,1.587,0.854,0.061
2025-09-28T05:21:40.403000Z,-1.282,0.793,-0.549
2025-09-28T05:21:40.914000Z,-0.366,0.854,-0.305
2025-09-28T05:21:41.495000Z,3.662,1.343,0.671
2025-09-28T05:21:41.831000Z,-0.61,0.793,-0.61
2025-09-28T05:21:41.843000Z,-0.61,0.793,-0.61
2025-09-28T05:21:42.494000Z,-3.235,0.549,-1.343
2025-09-28T05:21:42.812000Z,0.488,0.916,-0.244
2025-09-28T05:21:43.577000Z,1.221,0.854,-0.244
2025-09-28T05:21:43.893000Z,1.648,1.099,0.122
2025-09-28T05:21:44.217000Z,-0.366,1.099,0.488
2025-09-28T05:21:44.232000Z,-0.366,1.099,0.488
2025-09-28T05:21:44.565000Z,4.395,1.221,0.549
2025-09-28T05:21:44.568000Z,4.395,1.221,0.549
2025-09-28T05:21:45.572000Z,0.488,1.038,0.0
2025-09-28T05:21:45.912000Z,-1.648,0.732,-0.61
2025-09-28T05:21:45.931000Z,-1.648,0.732,-0.61
2025-09-28T05:21:46.648000Z,-2.563,0.732,-1.038
2025-09-28T05:21:46.953000Z,-0.61,0.732,-0.549
2025-09-28T05:21:46.968000Z,-0.61,0.732,-0.549
2025-09-28T05:21:47.267000Z,0.427,0.916,-0.244
2025-09-28T05:21:47.318000Z,0.427,0.916,-0.244
2025-09-28T05:21:47.650000Z,-0.671,0.977,-0.061
2025-09-28T05:21:47.668000Z,-0.671,0.977,-0.061
2025-09-28T05:21:48.230000Z,-0.671,0.732,-0.427
2025-09-28T05:21:48.231000Z,-0.671,0.732,-0.427
2025-09-28T05:21:48.655000Z,-3.357,0.61,-0.854
2025-09-28T05:21:48.657000Z,-3.357,0.61,-0.854
2025-09-28T05:21:49.522000Z,-1.709,0.793,-0.732
2025-09-28T05:21:50.088000Z,-0.732,0.916,-0.061
2025-09-28T05:21:50.089000Z,-0.732,0.916,-0.061
2025-09-28T05:21:50.458000Z,-0.366,0.732,-0.793
2025-09-28T05:21:51.092000Z,-0.244,0.793,-0.488
2025-09-28T05:21:51.094000Z,-0.244,0.793,-0.488
2025-09-28T05:21:51.415000Z,-0.244,0.916,-0.244
2025-09-28T05:21:51.424000Z,-0.244,0.916,-0.244
2025-09-28T05:21:52.210000Z,-1.953,0.732,-0.977
2025-09-28T05:21:52.558000Z,-0.183,0.916,-0.305
2025-09-28T05:21:52.580000Z,-0.183,0.916,-0.305
2025-09-28T05:21:53.026000Z,-0.427,0.854,-0.427
2025-09-28T05:21:53.366000Z,-1.099,0.793,-0.427
2025-09-28T05:21:53.970000Z,-1.709,0.732,-0.61
2025-09-28T05:21:54.539000Z,-0.366,0.793,-0.366
2025-09-28T05:21:54.981000Z,-0.183,0.854,-0.427
2025-09-28T05:21:55.401000Z,1.587,1.038,0.0
2025-09-28T05:21:55.818000Z,-0.366,0.793,-0.427
2025-09-28T05:21:55.821000Z,-0.366,0.793,-0.427
2025-09-28T05:21:56.211000Z,-0.671,0.854,-0.427
2025-09-28T05:21:56.213000Z,-0.671,0.854,-0.427
2025-09-28T05:21:56.621000Z,0.122,0.916,-0.244
2025-09-28T05:21:56.628000Z,0.122,0.916,-0.244
2025-09-28T05:21:57.653000Z,-0.061,0.793,-0.366
2025-09-28T05:21:57.975000Z,-0.244,0.854,-0.366
2025-09-28T05:21:57.983000Z,-0.244,0.854,-0.366
2025-09-28T05:21:58.729000Z,0.61,0.916,-0.244
2025-09-28T05:21:58.730000Z,0.61,0.916,-0.244
2025-09-28T05:21:59.093000Z,-0.122,0.854,-0.427
2025-09-28T05:21:59.412000Z,-0.122,0.916,-0.183
2025-09-28T05:21:59.413000Z,-0.122,0.916,-0.183
2025-09-28T05:22:00.160000Z,-0.366,0.793,-0.305
2025-09-28T05:22:00.164000Z,-0.366,0.793,-0.305
2025-09-28T05:22:00.882000Z,-0.366,0.793,-0.427
2025-09-28T05:22:00.884000Z,-0.366,0.793,-0.427
2025-09-28T05:22:01.209000Z,-0.122,0.854,-0.305
2025-09-28T05:22:01.216000Z,-0.122,0.854,-0.305
2025-09-28T05:22:01.553000Z,-0.244,0.854,-0.366
2025-09-28T05:22:01.557000Z,-0.244,0.854,-0.366
2025-09-28T05:22:01.901000Z,-0.305,0.854,-0.366
2025-09-28T05:22:02.930000Z,-0.366,0.854,-0.427
2025-09-28T05:22:03.260000Z,-0.183,0.854,-0.305
2025-09-28T05:22:03.266000Z,-0.183,0.854,-0.305
2025-09-28T05:22:03.612000Z,-0.183,0.854,-0.427
2025-09-28T05:22:03.614000Z,-0.183,0.854,-0.427
2025-09-28T05:22:03.929000Z,-0.793,0.732,-0.427
2025-09-28T05:22:03.946000Z,-0.793,0.732,-0.427
2025-09-28T05:22:04.693000Z,0.366,0.916,-0.244
2025-09-28T05:22:05.230000Z,0.793,0.977,0.061
2025-09-28T05:22:05.587000Z,0.427,0.916,-0.305
2025-09-28T05:22:05.588000Z,0.427,0.916,-0.305
2025-09-28T05:22:06.324000Z,-1.16,0.793,-0.366
2025-09-28T05:22:06.818000Z,-0.122,0.916,-0.244
2025-09-28T05:22:06.819000Z,-0.122,0.916,-0.244
2025-09-28T05:22:07.134000Z,-0.122,0.854,-0.305
2025-09-28T05:22:07.137000Z,-0.122,0.854,-0.305
2025-09-28T05:22:07.573000Z,-0.732,0.793,-0.61
2025-09-28T05:22:08.355000Z,0.549,0.916,-0.244
2025-09-28T05:22:08.871000Z,0.427,0.977,0.183
2025-09-28T05:22:09.381000Z,-0.305,0.854,-0.305
2025-09-28T05:22:09.814000Z,-0.244,0.854,-0.366
2025-09-28T05:22:10.300000Z,-0.793,0.793,-0.549
2025-09-28T05:22:10.785000Z,-0.854,0.732,-0.61
2025-09-28T05:22:11.132000Z,0.732,0.916,-0.122
2025-09-28T05:22:11.141000Z,0.732,0.916,-0.122
2025-09-28T05:22:11.893000Z,0.244,0.854,-0.183
2025-09-28T05:22:11.894000Z,0.244,0.854,-0.183
2025-09-28T05:22:12.239000Z,-0.244,0.854,-0.305
2025-09-28T05:22:12.691000Z,-0.183,0.854,-0.366
2025-09-28T05:22:13.068000Z,-0.244,0.854,-0.305
2025-09-28T05:22:13.085000Z,-0.244,0.854,-0.305
2025-09-28T05:22:13.886000Z,-0.305,0.854,-0.366
2025-09-28T05:22:14.206000Z,-1.953,0.732,-0.793
2025-09-28T05:22:14.519000Z,0.183,0.854,-0.305
2025-09-28T05:22:14.524000Z,0.183,0.854,-0.305
2025-09-28T05:22:14.861000Z,-0.244,0.854,-0.305
2025-09-28T05:22:15.879000Z,-0.183,0.916,-0.244
2025-09-28T05:22:16.243000Z,-0.244,0.854,-0.366
2025-09-28T05:22:17.013000Z,-0.671,0.793,-0.488
2025-09-28T05:22:17.474000Z,-0.061,0.854,-0.305
2025-09-28T05:22:17.789000Z,-0.366,0.854,-0.366
2025-09-28T05:22:18.118000Z,-0.183,0.854,-0.305
2025-09-28T05:22:18.133000Z,-0.183,0.854,-0.305
2025-09-28T05:22:18.740000Z,-0.183,0.854,-0.366
2025-09-28T05:22:18.743000Z,-0.183,0.854,-0.366
2025-09-28T05:22:19.158000Z,-0.366,0.854,-0.488
2025-09-28T05:22:19.160000Z,-0.366,0.854,-0.488
2025-09-28T05:22:19.569000Z,-0.366,0.854,-0.366
2025-09-28T05:22:19.969000Z,0.427,0.916,-0.244
2025-09-28T05:22:19.971000Z,0.427,0.916,-0.244
2025-09-28T05:22:20.379000Z,-0.732,0.916,-0.671
2025-09-28T05:22:20.383000Z,-0.732,0.916,-0.671
2025-09-28T05:22:21.614000Z,-1.038,0.854,-0.305
2025-09-28T05:22:21.928000Z,-0.305,0.854,-0.305
2025-09-28T05:22:21.941000Z,-0.305,0.854,-0.305
2025-09-28T05:22:22.291000Z,0.061,0.916,-0.244
2025-09-28T05:22:22.611000Z,-0.366,0.793,-0.427
2025-09-28T05:22:22.614000Z,-0.366,0.793,-0.427
2025-09-28T05:22:23.515000Z,-0.122,0.854,-0.366
2025-09-28T05:22:23.891000Z,0.488,0.854,-0.305
2025-09-28T05:22:23.893000Z,0.488,0.854,-0.305
2025-09-28T05:22:24.207000Z,-0.488,0.854,-0.366
2025-09-28T05:22:24.227000Z,-0.488,0.854,-0.366
2025-09-28T05:22:24.538000Z,-0.427,0.793,-0.427
2025-09-28T05:22:24.545000Z,-0.427,0.793,-0.427
2025-09-28T05:22:25.253000Z,0.244,0.977,-0.305
2025-09-28T05:22:25.815000Z,-0.061,0.793,-0.61
2025-09-28T05:22:26.484000Z,-0.366,0.854,-0.427
2025-09-28T05:22:26.931000Z,0.061,0.916,-0.305
2025-09-28T05:22:26.933000Z,0.061,0.916,-0.305
2025-09-28T05:22:27.245000Z,-0.244,0.854,-0.366
2025-09-28T05:22:27.965000Z,-0.183,0.854,-0.366
2025-09-28T05:22:28.420000Z,-0.122,0.854,-0.305
2025-09-28T05:22:29.017000Z,-0.366,0.854,-0.366
2025-09-28T05:22:29.343000Z,-0.122,0.854,-0.366
2025-09-28T05:22:30.163000Z,-0.183,0.854,-0.366
2025-09-28T05:22:30.476000Z,-0.244,0.854,-0.305
2025-09-28T05:22:30.483000Z,-0.244,0.854,-0.305
2025-09-28T05:22:30.810000Z,-0.366,0.916,-0.305
2025-09-28T05:22:31.136000Z,0.061,0.854,-0.244
2025-09-28T05:22:31.145000Z,0.061,0.854,-0.244
2025-09-28T05:22:31.643000Z,-0.183,0.854,-0.366
2025-09-28T05:22:32.071000Z,-0.305,0.854,-0.305
2025-09-28T05:22:33.097000Z,-0.305,0.854,-0.366
2025-09-28T05:22:33.439000Z,-0.183,0.793,-0.366
2025-09-28T05:22:33.891000Z,-0.244,0.854,-0.366
2025-09-28T05:22:33.893000Z,-0.244,0.854,-0.366
2025-09-28T05:22:34.301000Z,-0.305,0.854,-0.366
2025-09-28T05:22:34.303000Z,-0.305,0.854,-0.366
2025-09-28T05:22:34.756000Z,1.16,0.854,-0.183
2025-09-28T05:22:35.141000Z,0.854,0.977,-0.122
2025-09-28T05:22:35.600000Z,-0.732,0.793,-0.366
2025-09-28T05:22:36.152000Z,-0.61,0.854,-0.305
2025-09-28T05:22:36.625000Z,-0.244,0.854,-0.305
2025-09-28T05:22:37.181000Z,-0.366,0.793,-0.427
2025-09-28T05:22:37.580000Z,-1.892,0.671,-0.854
2025-09-28T05:22:38.611000Z,-0.427,0.732,-0.488
2025-09-28T05:22:38.933000Z,-0.61,0.793,-0.549
2025-09-28T05:22:38.944000Z,-0.61,0.793,-0.549
2025-09-28T05:22:39.581000Z,0.366,0.916,-0.244
2025-09-28T05:22:40.058000Z,-0.549,0.916,-0.183
2025-09-28T05:22:40.724000Z,-0.244,0.854,-0.366
2025-09-28T05:22:41.173000Z,-0.183,0.854,-0.366
2025-09-28T05:22:41.490000Z,-0.427,0.854,-0.305
2025-09-28T05:22:41.495000Z,-0.427,0.854,-0.305
2025-09-28T05:22:41.836000Z,-0.061,0.854,-0.366
2025-09-28T05:22:42.556000Z,0.122,0.916,-0.244
2025-09-28T05:22:43.272000Z,0.183,0.916,-0.366
2025-09-28T05:22:43.731000Z,-0.488,0.793,-0.488
2025-09-28T05:22:43.733000Z,-0.488,0.793,-0.488
2025-09-28T05:22:44.057000Z,-0.427,0.854,-0.366
2025-09-28T05:22:44.063000Z,-0.427,0.854,-0.366
2025-09-28T05:22:44.396000Z,-0.061,0.854,-0.305
2025-09-28T05:22:45.161000Z,-0.183,0.854,-0.305
2025-09-28T05:22:45.163000Z,-0.183,0.854,-0.305
2025-09-28T05:22:45.478000Z,0.061,0.854,-0.305
2025-09-28T05:22:45.522000Z,0.061,0.854,-0.305
2025-09-28T05:22:46.186000Z,-0.183,0.854,-0.244
2025-09-28T05:22:46.191000Z,-0.183,0.854,-0.244
2025-09-28T05:22:46.517000Z,-0.427,0.854,-0.488
2025-09-28T05:22:47.262000Z,-0.183,0.854,-0.366
2025-09-28T05:22:47.575000Z,-0.183,0.854,-0.366
2025-09-28T05:22:47.583000Z,-0.183,0.854,-0.366
2025-09-28T05:22:47.885000Z,-0.427,0.854,-0.366
2025-09-28T05:22:47.893000Z,-0.427,0.854,-0.366
2025-09-28T05:22:48.232000Z,-0.488,0.793,-0.366
2025-09-28T05:22:48.233000Z,-0.488,0.793,-0.366
2025-09-28T05:22:49.417000Z,-0.183,0.854,-0.305
2025-09-28T05:22:49.728000Z,-0.488,0.854,-0.366
2025-09-28T05:22:49.755000Z,-0.488,0.854,-0.366
2025-09-28T05:22:50.056000Z,-0.305,0.854,-0.427
2025-09-28T05:22:50.079000Z,-0.305,0.854,-0.427
2025-09-28T05:22:50.367000Z,-0.183,0.916,-0.244
2025-09-28T05:22:50.410000Z,-0.183,0.916,-0.244
2025-09-28T05:22:51.360000Z,-0.366,0.854,-0.366
2025-09-28T05:22:51.361000Z,-0.366,0.854,-0.366
2025-09-28T05:22:51.673000Z,-0.244,0.793,-0.427
2025-09-28T05:22:51.696000Z,-0.244,0.793,-0.427
2025-09-28T05:22:51.998000Z,-0.244,0.854,-0.427
2025-09-28T05:22:52.027000Z,-0.244,0.854,-0.427
2025-09-28T05:22:52.336000Z,-0.488,0.854,-0.305
2025-09-28T05:22:52.346000Z,-0.488,0.854,-0.305
2025-09-28T05:22:52.756000Z,-0.061,0.793,-0.366
2025-09-28T05:22:53.825000Z,-0.366,0.854,-0.427
2025-09-28T05:22:54.139000Z,-0.427,0.793,-0.549
2025-09-28T05:22:54.148000Z,-0.427,0.793,-0.549
2025-09-28T05:22:54.484000Z,-0.122,0.854,-0.366
2025-09-28T05:22:55.008000Z,0.061,0.916,-0.305
2025-09-28T05:22:55.399000Z,-0.122,0.854,-0.305
2025-09-28T05:22:55.808000Z,-0.305,0.793,-0.427
2025-09-28T05:22:55.812000Z,-0.305,0.793,-0.427
2025-09-28T05:22:56.850000Z,-0.671,0.793,-0.488
2025-09-28T05:22:56.852000Z,-0.671,0.793,-0.488
2025-09-28T05:22:57.173000Z,-0.305,0.854,-0.305
2025-09-28T05:22:57.176000Z,-0.305,0.854,-0.305
2025-09-28T05:22:57.652000Z,-0.122,0.854,-0.305
2025-09-28T05:22:58.059000Z,-0.305,0.854,-0.366
2025-09-28T05:22:58.061000Z,-0.305,0.854,-0.366
2025-09-28T05:22:58.476000Z,-0.488,0.854,-0.427
2025-09-28T05:22:58.880000Z,-0.183,0.793,-0.366
2025-09-28T05:22:58.910000Z,-0.183,0.793,-0.366
2025-09-28T05:23:00.168000Z,-0.122,0.854,-0.305
2025-09-28T05:23:00.537000Z,-0.244,0.854,-0.366
2025-09-28T05:23:00.856000Z,-0.244,0.854,-0.366
2025-09-28T05:23:00.866000Z,-0.244,0.854,-0.366
2025-09-28T05:23:01.344000Z,-0.488,0.793,-0.488
2025-09-28T05:23:01.348000Z,-0.488,0.793,-0.488
2025-09-28T05:23:01.664000Z,-0.549,0.854,-0.427
2025-09-28T05:23:01.673000Z,-0.549,0.854,-0.427
2025-09-28T05:23:02.371000Z,-0.427,0.854,-0.366
2025-09-28T05:23:02.774000Z,-0.793,0.854,-0.366
2025-09-28T05:23:03.399000Z,-0.183,0.793,-0.488
2025-09-28T05:23:03.755000Z,-1.587,0.671,-0.549
2025-09-28T05:23:04.422000Z,0.793,0.977,-0.122
2025-09-28T05:23:04.857000Z,-0.122,0.854,-0.305
2025-09-28T05:23:04.859000Z,-0.122,0.854,-0.305
2025-09-28T05:23:05.236000Z,0.183,0.916,-0.183
2025-09-28T05:23:05.240000Z,0.183,0.916,-0.183
2025-09-28T05:23:05.703000Z,-0.305,0.854,-0.366
2025-09-28T05:23:06.261000Z,1.831,0.854,-0.183
2025-09-28T05:23:06.262000Z,1.831,0.854,-0.183
2025-09-28T05:23:06.673000Z,-133.789,-93.079,38.391
2025-09-28T05:23:06.674000Z,-133.789,-93.079,38.391
2025-09-28T05:23:07.087000Z,104.797,224.06,-201.599
2025-09-28T05:23:07.642000Z,-26.978,-89.722,-150.208
2025-09-28T05:23:08.156000Z,42.236,-366.638,-70.374
2025-09-28T05:23:08.157000Z,42.236,-366.638,-70.374
2025-09-28T05:23:08.721000Z,133.972,-5.249,70.129
2025-09-28T05:23:09.280000Z,468.994,360.962,222.473
2025-09-28T05:23:09.744000Z,124.207,-68.237,124.634
2025-09-28T05:23:10.202000Z,395.63,7.507,260.071
2025-09-28T05:23:10.760000Z,-51.697,-250.671,-117.92
2025-09-28T05:23:10.765000Z,-51.697,-250.671,-117.92
2025-09-28T05:23:11.170000Z,-71.838,-37.537,600.464
2025-09-28T05:23:11.183000Z,-71.838,-37.537,600.464
2025-09-28T05:23:11.583000Z,247.437,-22.644,-569.336
2025-09-28T05:23:11.990000Z,-4.089,-224.609,351.99
2025-09-28T05:23:12.876000Z,-96.13,69.885,351.013
2025-09-28T05:23:13.582000Z,207.214,-95.947,-356.018
2025-09-28T05:23:13.915000Z,95.032,223.633,138.794
2025-09-28T05:23:13.923000Z,95.032,223.633,138.794
2025-09-28T05:23:14.300000Z,1.709,32.837,5.737
2025-09-28T05:23:14.619000Z,-0.366,1.648,-0.305
2025-09-28T05:23:14.624000Z,-0.366,1.648,-0.305
2025-09-28T05:23:15.578000Z,-0.793,1.099,-0.244
2025-09-28T05:23:15.900000Z,-1.343,1.343,-0.122
2025-09-28T05:23:16.242000Z,-0.732,0.977,-0.061
2025-09-28T05:23:16.715000Z,0.305,1.038,1.953
2025-09-28T05:23:16.720000Z,0.305,1.038,1.953
2025-09-28T05:23:17.100000Z,-0.793,1.038,-0.244
2025-09-28T05:23:17.102000Z,-0.793,1.038,-0.244
2025-09-28T05:23:17.523000Z,-0.732,0.854,-0.305
2025-09-28T05:23:17.526000Z,-0.732,0.854,-0.305
2025-09-28T05:23:18.038000Z,-0.854,0.854,0.061
2025-09-28T05:23:18.044000Z,-0.854,0.854,0.061
2025-09-28T05:23:18.539000Z,-0.549,1.038,-0.244
2025-09-28T05:23:19.417000Z,-0.671,1.038,-0.183
2025-09-28T05:23:19.418000Z,-0.671,1.038,-0.183
2025-09-28T05:23:19.987000Z,1.465,0.793,-0.183
2025-09-28T05:23:20.010000Z,1.465,0.793,-0.183
2025-09-28T05:23:20.443000Z,-0.916,0.854,0.0
2025-09-28T05:23:21.022000Z,-1.099,0.61,0.0
2025-09-28T05:23:21.362000Z,-1.343,0.732,0.183
2025-09-28T05:23:22.031000Z,0.427,0.305,-0.488
2025-09-28T05:23:22.489000Z,-1.099,0.732,0.122
2025-09-28T05:23:23.102000Z,-0.732,0.732,-0.305
2025-09-28T05:23:23.103000Z,-0.732,0.732,-0.305
2025-09-28T05:23:23.674000Z,0.854,1.16,-0.183
2025-09-28T05:23:24.052000Z,-0.793,0.793,-0.366
2025-09-28T05:23:24.370000Z,-0.549,1.038,-0.305
2025-09-28T05:23:24.374000Z,-0.549,1.038,-0.305
2025-09-28T05:23:25.154000Z,-0.61,0.732,-0.305
2025-09-28T05:23:25.486000Z,-0.977,0.916,-0.122
2025-09-28T05:23:25.833000Z,-1.038,0.732,-0.244
2025-09-28T05:23:25.842000Z,-1.038,0.732,-0.244
2025-09-28T05:23:26.277000Z,-0.732,0.61,-0.122
2025-09-28T05:23:26.739000Z,-1.099,0.793,-0.366
2025-09-28T05:23:26.740000Z,-1.099,0.793,-0.366
2025-09-28T05:23:27.152000Z,0.671,0.854,1.343
2025-09-28T05:23:28.236000Z,-0.427,1.099,-0.305
2025-09-28T05:23:28.237000Z,-0.427,1.099,-0.305
2025-09-28T05:23:28.546000Z,0.061,1.099,-0.244
2025-09-28T05:23:28.553000Z,0.061,1.099,-0.244
2025-09-28T05:23:28.908000Z,-0.732,1.16,-0.183
2025-09-28T05:23:29.213000Z,-2.014,0.61,-0.183
2025-09-28T05:23:29.661000Z,0.244,-0.061,-0.427
2025-09-28T05:23:30.218000Z,-0.549,0.61,-0.366
2025-09-28T05:23:30.221000Z,-0.549,0.61,-0.366
2025-09-28T05:23:30.691000Z,-1.221,0.854,-0.244
2025-09-28T05:23:31.418000Z,1.831,0.671,1.465
2025-09-28T05:23:31.858000Z,-0.488,1.77,-0.183
2025-09-28T05:23:31.933000Z,-0.488,1.77,-0.183
2025-09-28T05:23:32.269000Z,-0.793,1.465,-0.122
2025-09-28T05:23:32.270000Z,-0.793,1.465,-0.122
2025-09-28T05:23:32.733000Z,0.061,0.854,-0.244
2025-09-28T05:23:32.747000Z,0.061,0.854,-0.244
2025-09-28T05:23:33.811000Z,-0.366,1.099,-0.305
2025-09-28T05:23:34.132000Z,-0.916,0.366,-0.488
2025-09-28T05:23:34.133000Z,-0.916,0.366,-0.488
2025-09-28T05:23:34.472000Z,-3.235,1.282,-0.122
2025-09-28T05:23:34.792000Z,-0.732,0.977,-0.244
2025-09-28T05:23:35.337000Z,0.244,0.732,0.793
2025-09-28T05:23:35.342000Z,0.244,0.732,0.793
2025-09-28T05:23:35.800000Z,-1.099,0.671,-0.366
2025-09-28T05:23:36.786000Z,-0.488,0.61,-0.427
2025-09-28T05:23:37.173000Z,-0.122,0.793,-0.305
2025-09-28T05:23:37.726000Z,-0.793,0.977,-0.305
2025-09-28T05:23:37.727000Z,-0.793,0.977,-0.305
2025-09-28T05:23:38.220000Z,-0.671,0.916,-0.366
2025-09-28T05:23:38.669000Z,0.122,1.038,-0.244
2025-09-28T05:23:39.248000Z,-0.732,1.099,-0.244
2025-09-28T05:23:39.567000Z,-0.427,0.793,-0.366
2025-09-28T05:23:39.601000Z,-0.427,0.793,-0.366
2025-09-28T05:23:40.256000Z,-1.282,1.404,-0.122
2025-09-28T05:23:40.720000Z,-1.404,1.038,0.183
2025-09-28T05:23:41.282000Z,-0.977,0.854,-0.305
2025-09-28T05:23:41.288000Z,-0.977,0.854,-0.305
2025-09-28T05:23:41.741000Z,-3.113,1.343,-0.366
2025-09-28T05:23:42.562000Z,-0.793,1.16,-0.305
